,1MFG'1' (Label: 0),1MFL'1' (Label: 0),1MW4'1' (Label: 0),1NB8'1' (Label: 0),1V9E'1' (Label: 1),1V9I'1' (Label: 1),1YY6'1' (Label: 0),1YZE'1' (Label: 0),2A91'1' (Label: 0),2L4K'1' (Label: 0),2LLY'1' (Label: 1),2N2A'1' (Label: 0),3PP0'1' (Label: 0),3RCD'1' (Label: 0),4CNR'1' (Label: 1),4CNV'1' (Label: 1),4CNW'1' (Label: 1),4CNX'1' (Label: 1),4GFU'1' (Label: 0),4JJQ'1' (Label: 0),4KG9'1' (Label: 0),4M5W'1' (Label: 0),4NND'1' (Label: 0),4PYZ'1' (Label: 0),4WPH'1' (Label: 0),5A25'1' (Label: 1),5EZT'1' (Label: 1),5FWI'1' (Label: 0),5KXY'1' (Label: 1),5KYB'1' (Label: 0),5N9R'1' (Label: 0),5N9T'1' (Label: 0),5OB4'1' (Label: 0),5TQS'1' (Label: 1),5UQV'1' (Label: 0),5UQX'1' (Label: 0),5VS6'1' (Label: 0),5WHC'1' (Label: 0),6EOQ'1' (Label: 1),6F5H'1' (Label: 0),6M1K'1' (Label: 0),6QVZ'1' (Label: 1),6QZV'1' (Label: 1),6VN2'1' (Label: 0),6VN3'1' (Label: 0),6VN4'1' (Label: 0),6VN5'1' (Label: 0),6VN6'1' (Label: 0),7A3F'1' (Label: 1),7CM2'1' (Label: 0),7SVL'1' (Label: 1),7VIJ'1' (Label: 0),7XHH'1' (Label: 0),7XHK'1' (Label: 0),7XPY'1' (Label: 0),8D4Z'1' (Label: 0)
4KG9'1' (Label: 0),0.1359048587747438,0.17540782318891415,0.24071807425540592,0.8321972443799858,0.0313933615183952,0.0427065026362038,0.0807023767293366,0.0240044146049848,0.2177786576915462,0.24071807425540592,0.5838213264333377,0.8640951412252562,0.737256088337619,0.737256088337619,0.034118384525835,0.0594856697549571,0.0531729428172942,0.0470889654563123,0.38596097779771243,0.0511761537080265,0.0,0.8232456140350877,0.4000906207521522,0.6289299309178064,0.43471988458764116,0.0473424850404786,0.0443254630035986,0.4378863168100837,0.586248785228377,0.8138931297709925,0.8171933893882283,0.8171933893882284,0.9483728896501101,0.1179000179179358,0.8159226190476189,0.8155339805825244,0.8321972443799858,0.8126331811263319,0.1535871535871535,0.8171933893882284,0.8156827399729607,0.9387340301974451,0.08085937499999993,0.5554983260365696,0.5554983260365696,0.5554983260365696,0.5554983260365696,0.5554983260365696,0.08085937499999993,0.7927700089259148,0.0835584716325742,0.3504779244424215,0.8183839881393623,0.8152616498265721,0.3641341546885696,0.8279678068410462
4M5W'1' (Label: 0),0.5351693920663485,0.5308717768812489,0.454406364749082,0.021609862218999114,0.5127282540253665,0.5299648506151143,0.4999113160695281,0.4997700726570404,0.4334785191051276,0.454406364749082,0.19093013754596203,0.4648306079336515,0.18015428830736635,0.18015428830736635,0.5136563087669024,0.5165815222097151,0.5065376569037656,0.513472921636187,0.33381924198250723,0.5021547854192853,0.509869612459254,0.0,0.3270276393294064,0.16495136049626383,0.2857658090887232,0.5094156986976416,0.5050469586588255,0.2799660647194278,0.3754859086491739,0.04580152671755713,0.008408234270803054,0.014496955639315714,0.25948128211402005,0.4677477154631786,0.028571428571428383,0.033308439133681665,0.021609862218999114,0.04444444444444438,0.4870931537598204,0.014496955639315714,0.030193780982424416,0.3198315911730546,0.47763671874999997,0.23499871233582284,0.23499871233582284,0.23499871233582284,0.23499871233582284,0.23499871233582284,0.47763671874999997,0.044927105028265336,0.4838865302971824,0.3239644970414201,0.01645663454410658,0.03393153370532324,0.32226785306867445,0.020120724346076473
4NND'1' (Label: 0),0.3092872232219701,0.4065953341519032,0.28498572011423917,0.42668600435097903,0.323918323288657,0.345518453427065,0.3137637460092231,0.3067230755081394,0.2821223520095031,0.28498572011423917,0.20223341958327654,0.6907127767780298,0.40205717743155334,0.40205717743155334,0.3256917703949136,0.3348341847779029,0.3235704323570431,0.3280325117059811,0.043731778425655954,0.3137008439576225,0.3198116624411445,0.42207602339181266,0.0,0.24460735936839134,0.07597980283722029,0.3247096092925026,0.3208110243131747,0.06993091746454975,0.2660349854227405,0.3964885496183207,0.42693534357784846,0.4269353435778486,0.516271103498899,0.2091023114137251,0.41175595238095236,0.40955937266616876,0.42668600435097903,0.3983257229832573,0.2378485711819045,0.4269353435778486,0.40618897401231774,0.4259581881533101,0.27265625,0.13674993561679102,0.13674993561679102,0.13674993561679102,0.13674993561679102,0.13674993561679102,0.27265625,0.4119309729247246,0.2813585488228483,0.06121984524351377,0.41393624907338755,0.4038606545015834,0.0855578370978781,0.43187697614256954
4PYZ'1' (Label: 0),0.445035599718332,0.42825820031573414,0.33506731946144425,0.1852066715010877,0.4074840334622651,0.4271528998242531,0.3961511174175239,0.392164076151936,0.3176598693328054,0.33506731946144425,0.09778019882881656,0.554964400281668,0.13961579186204792,0.13961579186204792,0.4088833169159129,0.4152740497012729,0.4045502092050209,0.4101068999028183,0.20464229647903123,0.3971089962291255,0.4039297356030424,0.17105263157894718,0.19653375623017677,0.0,0.14727097860062516,0.4064589933122139,0.4023523216009831,0.14034662465155734,0.28510689990281834,0.13282442748091597,0.1754131632357204,0.1754131632357204,0.40261805725470995,0.3645404049453503,0.15357142857142855,0.15041075429424924,0.1852066715010877,0.1342465753424656,0.387637054303721,0.1754131632357204,0.14556106354213594,0.4304587688734029,0.3633789062500001,0.08665979912438844,0.08665979912438844,0.08665979912438844,0.08665979912438844,0.08665979912438844,0.3633789062500001,0.15382326688485554,0.37099575453492856,0.1928766499772417,0.1570051890289102,0.14251244156235846,0.19085101528633358,0.1868352974992813
4WPH'1' (Label: 0),0.3491902042093733,0.42466233994036134,0.30599755201958384,0.35271936185641783,0.3314743186111361,0.3528998242530756,0.3212131961688541,0.3144486342315828,0.2340130667194614,0.30599755201958384,0.1828952744110035,0.6508097957906268,0.32491302374829834,0.32491302374829834,0.3332139339124205,0.3421075417785089,0.3308926080892608,0.3354536619842742,0.06727965911639365,0.3212425929251211,0.3274176023180007,0.34751461988304094,0.07159039420027173,0.17270548428027643,0.0,0.3321013727560718,0.3281839726147634,0.042055508423221394,0.24101068999028186,0.31862595419847334,0.3530008698173382,0.3530008698173384,0.5059946170785418,0.2547930478408886,0.33586309523809516,0.3333831217326364,0.35271936185641783,0.3207001522070016,0.2818786152119484,0.3530008698173384,0.3295778879375094,0.5023228803716611,0.280859375,0.08987895956734478,0.08987895956734478,0.08987895956734478,0.08987895956734478,0.08987895956734478,0.280859375,0.3360606962213627,0.2894635275955229,0.06964041875284473,0.3383246849518161,0.32694917810285024,0.0511065480264657,0.3585800517390054
5A25'1' (Label: 1),0.110867694233628,0.20873530959480788,0.27335781313749485,0.8551124002900653,0.0222182243410991,0.0314586994727592,0.0464703795672224,0.0451577301572702,0.1801623440902792,0.27335781313749485,0.6053384175405144,0.8891323057663719,0.7856602631977004,0.7856602631977004,0.0176412644398674,0.0160187029180015,0.0094142259414225,0.0059192508172099,0.4036779546983628,0.0202908960316035,0.048714233973198,0.846345029239766,0.41798821930222013,0.651205413788242,0.4537148352969463,0.0,0.0085139998244535,0.45703551084717015,0.5400874635568513,0.8380152671755724,0.8400985792983473,0.8400985792983474,0.9677024712503058,0.1426267693961655,0.8394345238095237,0.8391336818521283,0.8551124002900653,0.8366818873668189,0.1207804541137874,0.8400985792983474,0.8394171548745681,0.9616724738675957,0.11210937499999989,0.5758434200360545,0.5758434200360545,0.5758434200360545,0.5758434200360545,0.5758434200360545,0.11210937499999989,0.8162749181791131,0.11443458124276329,0.36845698680018196,0.8418087472201629,0.8390891268285325,0.3821583390371892,0.8506754814601896
5EZT'1' (Label: 1),0.1085987011970894,0.20899842132959126,0.2763157894736842,0.8500362581580857,0.0248268417738598,0.0317223198594024,0.046204327775807,0.0478248873356019,0.179865373193427,0.2763157894736842,0.6005719733079121,0.8914012988029105,0.7900468915443954,0.7900468915443954,0.0202382018447211,0.0206078448350506,0.0091527196652719,0.0141355243396059,0.3997533079165733,0.025228945950799,0.0457261861644331,0.8412280701754384,0.4140235613955595,0.6462709713802343,0.4495070930512141,0.0085357268567405,0.0,0.4527936007756636,0.5397230320699709,0.8326717557251909,0.8350246448245867,0.8350246448245868,0.9634206019084903,0.1339365705070775,0.8342261904761903,0.8339058999253174,0.8500362581580857,0.8313546423135465,0.1205214538547871,0.8350246448245868,0.8341595313204148,0.956591173054588,0.11494140624999992,0.5713365954159154,0.5713365954159154,0.5713365954159154,0.5713365954159154,0.5713365954159154,0.11494140624999992,0.8110681344837845,0.11723272867618673,0.3644742831133364,0.836619718309859,0.8338108882521491,0.3781656399726216,0.8456453003736705
5FWI'1' (Label: 0),0.3544323605351693,0.39422908261708467,0.27060383516931863,0.34300217548948503,0.3312044616353333,0.3526362038664324,0.3209471443774387,0.3141727214200313,0.2549000197980599,0.27060383516931863,0.13618412093149912,0.6455676394648304,0.31477839963696846,0.31477839963696846,0.3329452852153667,0.3418477790284873,0.3306311018131102,0.3351886209029067,0.07479255438439114,0.3209732447477105,0.327145961608113,0.33771929824561386,0.0653602174898052,0.16325955167066122,0.041716758836258694,0.3318373812038014,0.3279206530325639,0.0,0.2831632653061224,0.30839694656488537,0.3432879095389966,0.34328790953899674,0.5063616344506973,0.2607955563519082,0.325892857142857,0.32337565347274067,0.34300217548948503,0.31050228310502265,0.2876629543296211,0.34328790953899674,0.3195132942767011,0.46268873403019756,0.28056640625,0.09026525882049945,0.09026525882049945,0.09026525882049945,0.09026525882049945,0.09026525882049945,0.28056640625,0.32609342457601886,0.2891740640679275,0.06110605370960402,0.3283914010378057,0.3168451213994871,0.06490987907825695,0.3489508479448116
5KXY'1' (Label: 1),0.3559189421797982,0.5986669005437643,0.5083639330885353,0.442349528643945,0.4090132229918143,0.4221441124780317,0.366619368570415,0.4198473282442748,0.2846960997822214,0.5083639330885353,0.3833583004221707,0.6440810578202018,0.3829980335803963,0.3829980335803963,0.4073609742992747,0.3873062602822756,0.3831938633193864,0.3951762523191094,0.21193092621664059,0.3821152810199318,0.4369793553060485,0.4519005847953216,0.24807430901676475,0.33088960947412954,0.23851887472950228,0.3912354804646251,0.3899763012376021,0.2825112107623319,0.0,0.4328244274809161,0.45447955929254846,0.4625978544505653,0.4746758013212625,0.3160723884608493,0.4355654761904761,0.43226288274831953,0.442349528643945,0.4318112633181126,0.2893032893032893,0.4625978544505653,0.44674778428721634,0.6541811846689898,0.44042968749999994,0.2490342518671131,0.2490342518671131,0.2490342518671131,0.2490342518671131,0.2490342518671131,0.44042968749999994,0.4494198155310918,0.46507140100347355,0.295402822030041,0.452779836916234,0.4346252450610768,0.24891626739676026,0.46263294050014375
5KYB'1' (Label: 0),0.5124794617009624,0.5045606034029118,0.42380660954712357,0.05902828136330665,0.4857425564450841,0.5036028119507909,0.4733061369279887,0.4721787915018854,0.4037814294199169,0.42380660954712357,0.15143674247582736,0.4875205382990375,0.13991831795492343,0.13991831795492343,0.4867914390615205,0.4906052472075504,0.4803870292887029,0.4869688134994258,0.30130074007625035,0.4752199676782187,0.4827055414704818,0.043859649122806814,0.29417761667421843,0.12265613985619615,0.250901659052657,0.4830165434706089,0.478715000438866,0.24481880984123142,0.3443877551020408,0.0,0.050449405624818686,0.051609162075963964,0.2961830193295815,0.4417667084751837,0.02529761904761889,0.021657953696788603,0.05902828136330665,0.003044140030441241,0.462056462056462,0.051609162075963964,0.02088027640078094,0.3584494773519165,0.4483398437500001,0.19765645119752764,0.19765645119752764,0.19765645119752764,0.19765645119752764,0.19765645119752764,0.4483398437500001,0.028265397203213177,0.45494017753763033,0.2909649522075558,0.0324684951816158,0.012215352133916382,0.28918548939082817,0.06179936763437763
5N9R'1' (Label: 0),0.5397073781394257,0.5313980003508156,0.45501835985312106,0.026831036983321222,0.5132679679769722,0.5304920913884007,0.500443419652359,0.5003218982801435,0.4340724608988319,0.45501835985312106,0.19882881655998913,0.46029262186057424,0.17894418393586434,0.17894418393586434,0.5141936061610102,0.5171010477097585,0.507060669456067,0.5140030037989222,0.34032294236375876,0.5026934817741068,0.5104128938790293,0.008479532163742691,0.33359764386044405,0.17059072324827287,0.2927386390959365,0.5099436818021824,0.5055735978232248,0.28699551569506726,0.3808309037900874,0.05312977099236624,0.0,0.008118295158016816,0.2587472473697088,0.4729439168607776,0.030952380952380825,0.03599701269604176,0.026831036983321222,0.0499238964992389,0.4921004921004921,0.008118295158016816,0.03620249361574263,0.32099303135888496,0.47822265625,0.24246716456348172,0.24246716456348172,0.24246716456348172,0.24246716456348172,0.24246716456348172,0.47822265625,0.04581969651889306,0.48446545735237356,0.33056440600819303,0.02268346923647122,0.04026541999698369,0.32888432580424365,0.021270480022995045
5N9T'1' (Label: 0),0.5397073781394257,0.5313980003508156,0.45501835985312106,0.03495286439448877,0.5132679679769722,0.5304920913884007,0.500443419652359,0.5003218982801435,0.4340724608988319,0.45501835985312106,0.19882881655998913,0.46029262186057424,0.1874149145363786,0.1874149145363786,0.5141936061610102,0.5171010477097585,0.507060669456067,0.5140030037989222,0.34032294236375876,0.5026934817741068,0.5104128938790294,0.014619883040935606,0.33359764386044405,0.17059072324827287,0.2927386390959365,0.5099436818021824,0.5055735978232248,0.28699551569506726,0.3876336248785228,0.05435114503816773,0.00811829515801676,0.0,0.2587472473697088,0.4729439168607776,0.0392857142857141,0.04436146377893941,0.03495286439448877,0.053881278538812624,0.4921004921004921,0.0,0.03620249361574263,0.3128629500580721,0.47822265625000004,0.24246716456348172,0.24246716456348172,0.24246716456348172,0.24246716456348172,0.24246716456348172,0.47822265625000004,0.04581969651889306,0.4844654573523737,0.33056440600819303,0.022683469236471403,0.04659930628864412,0.32888432580424365,0.017821212992239144
5OB4'1' (Label: 0),0.6394648306079336,0.7168917733730924,0.6707466340269277,0.2920957215373459,0.7035171359179635,0.7163444639718803,0.6880099326002128,0.6948404304239861,0.6434369431795685,0.6707466340269277,0.4718779790276452,0.3605351693920663,0.451066404477386,0.451066404477386,0.7035909375839526,0.7002337864750194,0.6914225941422594,0.7008569661630887,0.48329221798609556,0.6925839468486262,0.7019195943498733,0.3100877192982456,0.47802446760308104,0.4639785704215424,0.49723491223851873,0.6960577261527631,0.6912139032739402,0.5016361653132954,0.47133138969873656,0.369618320610687,0.30661061177152776,0.3066106117715278,0.0,0.5871707579286866,0.33764880952380927,0.3423450336071694,0.2920957215373459,0.3672754946727549,0.6021756021756022,0.3066106117715278,0.3488057683641279,0.27758420441347276,0.684765625,0.44269894411537464,0.44269894411537464,0.44269894411537464,0.44269894411537464,0.44269894411537464,0.684765625,0.3604581969651888,0.6885372443072171,0.5316340464269457,0.3309117865085247,0.35379279143417275,0.5201916495550993,0.2861454440931301
5TQS'1' (Label: 1),0.1266724043502073,0.2892475004385196,0.25499796001631986,0.7651921682378535,0.1404155797427363,0.149560632688928,0.1684994678964171,0.1187344799043502,0.188873490397941,0.25499796001631986,0.520087157837396,0.8733275956497927,0.755105127817274,0.755105127817274,0.1413987642159935,0.1500562819291713,0.1375523012552301,0.1462143298877992,0.25162592509531284,0.1450888848985455,0.119159724737414,0.7633040935672514,0.26438604440416846,0.5736641759481179,0.34190911276749203,0.1400915170714537,0.1312209251294654,0.352805720518725,0.4285714285714286,0.752824427480916,0.7652942881994779,0.7652942881994781,0.8018106190359676,0.0,0.7590773809523808,0.7581777445855116,0.7651921682378535,0.7535768645357687,0.0777864111197444,0.7652942881994781,0.7567973561664414,0.7648083623693381,0.13710937499999992,0.4372907545712077,0.4372907545712077,0.4372907545712077,0.4372907545712077,0.4372907545712077,0.13710937499999992,0.7591490627789348,0.15109996140486295,0.27014110150204823,0.7599703484062266,0.7558437641381391,0.2733287702486881,0.7673181948835871
5UQV'1' (Label: 0),0.5257804553634301,0.5178915979652692,0.43931048551611585,0.036983321247280515,0.4994153098857605,0.5169595782073815,0.4867860943597019,0.4861583739538306,0.4188279548604237,0.43931048551611585,0.17458804303418216,0.4742195446365698,0.15111178339131737,0.15111178339131737,0.5004029730455808,0.5037665598753139,0.4936366806136681,0.5003975616220515,0.32036331015922853,0.4888669420003592,0.4964686707714596,0.028070175438596412,0.31343452650656994,0.14549555900183272,0.2713392642462131,0.4963921154523055,0.4920565259369788,0.2654223730456914,0.3555636540330418,0.025954198473282376,0.030153667729776516,0.0382719628877934,0.277587472473697,0.4569969539509048,0.0,0.004929051530993106,0.036983321247280515,0.022831050228310418,0.47673314339981,0.0382719628877934,0.016674177557458276,0.3477061556329849,0.46318359374999996,0.21954674220963172,0.21954674220963172,0.21954674220963172,0.21954674220963172,0.21954674220963172,0.46318359374999996,0.0371913121094912,0.46960632960247,0.31030951297223486,0.02060785767234973,0.013421806665661166,0.308578599133014,0.047714860592124035
5UQX'1' (Label: 0),0.5238244268836555,0.5158744079985967,0.43696450428396577,0.040319071791152794,0.4973464064046056,0.51493848857645,0.4847463639588506,0.4840430423986021,0.4165511779845575,0.43696450428396577,0.17118344001089475,0.47617557311634445,0.14642262895174687,0.14642262895174687,0.4983433330348348,0.5017750454584813,0.4916317991631799,0.498365579998233,0.3175599910293788,0.4868019393068774,0.4943860919956538,0.03260233918128641,0.3106026280018124,0.14197095728182707,0.2683337340706901,0.494368180218233,0.4900377424734486,0.2623924372803296,0.35155490767735664,0.02213740458015254,0.03493766309075072,0.04305595824876762,0.2804012723268901,0.4547572119691811,0.004910714285714239,0.0,0.040319071791152794,0.01902587519025868,0.4745748079081412,0.04305595824876762,0.01772570226828917,0.3522067363530779,0.46093749999999994,0.21632758176667524,0.21632758176667524,0.21632758176667524,0.21632758176667524,0.21632758176667524,0.46093749999999994,0.03853019934543279,0.46738710922423765,0.30746472462448793,0.025203854707190426,0.009651636253958646,0.30572667122975133,0.052170163840183865
5VS6'1' (Label: 0),0.5394726547218527,0.5402560954218558,0.46532027743778037,0.0,0.5223531528290006,0.5393673110720563,0.5094004966300106,0.5096109629357123,0.4440704810928529,0.46532027743778037,0.19842026419719455,0.4605273452781472,0.1818181818181816,0.1818181818181816,0.5232381122951553,0.5258463936271538,0.5158647140864714,0.5229260535382985,0.3399865440681767,0.5117615370802657,0.5195581311119161,0.021783625730994124,0.3332578160398731,0.18003665585788792,0.29237797547487365,0.5188313973952833,0.5144386904239445,0.28663192340322374,0.3705053449951408,0.062137404580152406,0.026819367932734137,0.0349376630907508,0.24639099584046967,0.4726751478229707,0.03794642857142843,0.041523525018670536,0.0,0.06073059360730579,0.4918414918414918,0.0349376630907508,0.046267087276550774,0.31823461091753774,0.4880859374999999,0.24208086531032708,0.24208086531032708,0.24208086531032708,0.24208086531032708,0.24208086531032708,0.4880859374999999,0.060844986611127465,0.4942107294480894,0.33022303140646336,0.03291326908821335,0.0500678630674105,0.32854209445585214,0.02428858867490666
5WHC'1' (Label: 0),0.514044284484782,0.5052622346956672,0.4246226030191758,0.05786802030456841,0.4864621750472249,0.5043057996485062,0.474015608371763,0.4729145589993562,0.4045733518115225,0.4246226030191758,0.1541604248944574,0.4859557155152178,0.1384056874905459,0.1384056874905459,0.4875078355869974,0.4912979478742749,0.4810843793584378,0.4876755897164061,0.30354339538013003,0.4759382294846472,0.483429916696849,0.042690058479532014,0.2964431354780245,0.12434794868179892,0.2533060831930753,0.4837205209433298,0.4794171859913982,0.24724275845352078,0.34463070942662777,0.003053435114503722,0.04755001449695557,0.051319222963177674,0.2952043063371665,0.4435585020605625,0.022321428571428475,0.018670649738610764,0.05786802030456841,0.0,0.463783130449797,0.051319222963177674,0.021180712032446987,0.3599012775842043,0.44912109375000003,0.20023177955189286,0.20023177955189286,0.20023177955189286,0.20023177955189286,0.20023177955189286,0.44912109375000003,0.029157988693841085,0.45571208027788496,0.2932407828857532,0.03306152705707919,0.010104056703362962,0.29146703171343824,0.06064961195745906
6EOQ'1' (Label: 1),0.1145450277756044,0.33143308191545334,0.29569563443492447,0.8262509064539522,0.1349284879014122,0.1543936731107205,0.0967541681447322,0.1396118826450841,0.1466046327459909,0.29569563443492447,0.5774206727495571,0.9062671152491979,0.8187868703675691,0.8187868703675691,0.1345034476582788,0.1234738938436228,0.1175906555090655,0.1259828606767382,0.2988338192419825,0.1085473154964985,0.161082940963419,0.8248538011695905,0.3120752152242864,0.633018468913013,0.3925222409232987,0.1231080605420626,0.1225313789168787,0.40382983880741746,0.40706997084548097,0.8170992366412214,0.8263264714409972,0.8263264714409972,0.8533153902618057,0.0807203010213223,0.8217261904761903,0.821060492905153,0.8262509064539522,0.8176560121765603,0.0,0.8263264714409972,0.8200390566321165,0.8259291521486644,0.14287109374999987,0.4915014164305949,0.4915014164305949,0.4915014164305949,0.4915014164305949,0.4915014164305949,0.14287109374999987,0.821779232371318,0.171072944808954,0.3180473372781065,0.8223869532987398,0.8193334338712109,0.32135523613963046,0.8278240873814313
6F5H'1' (Label: 0),0.5397073781394257,0.5313980003508156,0.45501835985312106,0.03495286439448877,0.5132679679769722,0.5304920913884007,0.500443419652359,0.5003218982801435,0.4340724608988319,0.45501835985312106,0.19882881655998913,0.46029262186057424,0.1874149145363786,0.1874149145363786,0.5141936061610102,0.5171010477097585,0.507060669456067,0.5140030037989222,0.34032294236375876,0.5026934817741068,0.5104128938790294,0.014619883040935606,0.33359764386044405,0.17059072324827287,0.2927386390959365,0.5099436818021824,0.5055735978232248,0.28699551569506726,0.3876336248785228,0.05435114503816773,0.00811829515801676,0.0,0.2587472473697088,0.4729439168607776,0.0392857142857141,0.04436146377893941,0.03495286439448877,0.053881278538812624,0.4921004921004921,0.0,0.03620249361574263,0.3128629500580721,0.47822265625000004,0.24246716456348172,0.24246716456348172,0.24246716456348172,0.24246716456348172,0.24246716456348172,0.47822265625000004,0.04581969651889306,0.4844654573523737,0.33056440600819303,0.022683469236471403,0.04659930628864412,0.32888432580424365,0.017821212992239144
6M1K'1' (Label: 0),0.520851263594398,0.513243290650763,0.4339045287637698,0.04467005076142122,0.4946478366465773,0.5123022847100176,0.4820858460446967,0.4812839142830865,0.4135814690160365,0.4339045287637698,0.1660084434154977,0.479148736405602,0.15973377703826938,0.15973377703826938,0.4956568460642966,0.4991774179582648,0.4890167364016736,0.495715169184557,0.3132989459520072,0.4841084575327707,0.4916696848967765,0.02938596491228058,0.3062981422745809,0.13661356266741848,0.26376532820389514,0.4917282646955297,0.4874045466514527,0.25778693491697974,0.3612730806608357,0.021221374045801423,0.03493766309075072,0.0349376630907508,0.2840714460484462,0.4513528041569611,0.016517857142857185,0.01762509335324874,0.04467005076142122,0.021461187214611786,0.4712941379608046,0.0349376630907508,0.0,0.33943089430894297,0.45800781249999994,0.21143445789338142,0.21143445789338142,0.21143445789338142,0.21143445789338142,0.21143445789338142,0.45800781249999994,0.024843796489139973,0.4644924739482825,0.30314064633591264,0.013343217197924353,0.013874227115065484,0.3013917408167921,0.047571141132509216
6QVZ'1' (Label: 1),0.5388467256083249,0.6041045430626205,0.5395756833945328,0.31791153009427137,0.5878384456238193,0.6033391915641476,0.5739623980134799,0.576565805205555,0.5703821025539497,0.5395756833945328,0.3297017567751599,0.4611532743916751,0.5133867796097411,0.5133867796097411,0.5884301961135489,0.5888821542990735,0.5793235704323568,0.5872426892835056,0.37026239067055394,0.5771233614652541,0.5854762767113365,0.32207602339181285,0.3323516085183507,0.41801776399266877,0.41596537629237795,0.5828933474128826,0.5783375757043799,0.3862562113683189,0.5473760932944607,0.3769465648854961,0.32052768918527097,0.31240939402725415,0.23391240518717882,0.4719584303888191,0.35639880952380937,0.36235997012696025,0.31791153009427137,0.3773211567732115,0.4911508244841577,0.31240939402725415,0.35120925341745524,0.0,0.5591796874999999,0.3672418233324749,0.3672418233324749,0.3672418233324749,0.3672418233324749,0.3672418233324749,0.5591796874999999,0.36551621541207957,0.5644538788112696,0.392580791989076,0.33446997776130444,0.3661589503845573,0.4177503992699065,0.296493245185398
6QZV'1' (Label: 1),0.2006885220248807,0.20312225925276267,0.15626274989800082,0.7248730964467007,0.0810470450661149,0.1022847100175746,0.1183043632493791,0.0604249057297893,0.1864977232231241,0.15626274989800082,0.48304507694402815,0.8011892653157029,0.6120102858871576,0.6120102858871576,0.0851616369660606,0.1154212485929517,0.109483960948396,0.0974467709161586,0.3029827315541602,0.0858322858681988,0.0749728359290111,0.7150584795321635,0.3162664250113277,0.5246017200056395,0.34575619139216146,0.1010207673354452,0.1033090494163082,0.3482002181553753,0.5478620019436345,0.7009160305343513,0.7099159176572917,0.709915917657292,0.8578419378517251,0.1257839096936032,0.7058035714285713,0.7050037341299477,0.7248730964467007,0.7000000000000002,0.1263057929724595,0.709915917657292,0.704521556256572,0.8313008130081302,0.0,0.46021117692505803,0.46021117692505803,0.46021117692505803,0.46021117692505803,0.46021117692505803,0.0,0.6826837250818208,0.029911231184870705,0.26627218934911234,0.7086730911786507,0.7036646056401749,0.2797170887519964,0.7216154067260707
6VN2'1' (Label: 0),0.3923793130427979,0.4453604630766532,0.3300693594451244,0.2726613488034808,0.3942610416479266,0.4142355008787346,0.3831145796381696,0.37864434838591,0.3031082953870521,0.3300693594451244,0.12351899768486983,0.607620686957202,0.24141582211465726,0.24141582211465726,0.3957195307602757,0.4025456749502122,0.3917364016736401,0.3971198869158053,0.129176945503476,0.3839109355360028,0.390619340818544,0.26681286549707595,0.12029904848210239,0.09488227830255182,0.0839144025006011,0.3935234072509679,0.3894496620732028,0.08495939886074401,0.23493683187560732,0.23435114503816787,0.2729776746883154,0.2729776746883154,0.4206019084903352,0.3042465507973481,0.2537202380952381,0.25093353248693046,0.2726613488034808,0.23668188736681886,0.3295346628679962,0.2729776746883154,0.2466576535977167,0.4140534262485482,0.34902343750000003,0.0,0.0,0.0,0.0,0.0,0.34902343750000003,0.253942279083606,0.3568120416827479,0.14041875284478833,0.2564862861378798,0.24370381541245661,0.12799452429842567,0.2792469100316183
6VN3'1' (Label: 0),0.3923793130427979,0.4453604630766532,0.3300693594451244,0.2726613488034808,0.3942610416479266,0.4142355008787346,0.3831145796381696,0.37864434838591,0.3031082953870521,0.3300693594451244,0.12351899768486983,0.607620686957202,0.24141582211465726,0.24141582211465726,0.3957195307602757,0.4025456749502122,0.3917364016736401,0.3971198869158053,0.129176945503476,0.3839109355360028,0.390619340818544,0.26681286549707595,0.12029904848210239,0.09488227830255182,0.0839144025006011,0.3935234072509679,0.3894496620732028,0.08495939886074401,0.23493683187560732,0.23435114503816787,0.2729776746883154,0.2729776746883154,0.4206019084903352,0.3042465507973481,0.2537202380952381,0.25093353248693046,0.2726613488034808,0.23668188736681886,0.3295346628679962,0.2729776746883154,0.2466576535977167,0.4140534262485482,0.34902343750000003,0.0,0.0,0.0,0.0,0.0,0.34902343750000003,0.253942279083606,0.3568120416827479,0.14041875284478833,0.2564862861378798,0.24370381541245661,0.12799452429842567,0.2792469100316183
6VN4'1' (Label: 0),0.3923793130427979,0.4453604630766532,0.3300693594451244,0.2726613488034808,0.3942610416479266,0.4142355008787346,0.3831145796381696,0.37864434838591,0.3031082953870521,0.3300693594451244,0.12351899768486983,0.607620686957202,0.24141582211465726,0.24141582211465726,0.3957195307602757,0.4025456749502122,0.3917364016736401,0.3971198869158053,0.129176945503476,0.3839109355360028,0.390619340818544,0.26681286549707595,0.12029904848210239,0.09488227830255182,0.0839144025006011,0.3935234072509679,0.3894496620732028,0.08495939886074401,0.23493683187560732,0.23435114503816787,0.2729776746883154,0.2729776746883154,0.4206019084903352,0.3042465507973481,0.2537202380952381,0.25093353248693046,0.2726613488034808,0.23668188736681886,0.3295346628679962,0.2729776746883154,0.2466576535977167,0.4140534262485482,0.34902343750000003,0.0,0.0,0.0,0.0,0.0,0.34902343750000003,0.253942279083606,0.3568120416827479,0.14041875284478833,0.2564862861378798,0.24370381541245661,0.12799452429842567,0.2792469100316183
