,1MFG'1' (Label: 0),1MFL'1' (Label: 0),1MW4'1' (Label: 0),1NB8'1' (Label: 0),1V9E'1' (Label: 1),1V9I'1' (Label: 1),1YY6'1' (Label: 0),1YZE'1' (Label: 0),2A91'1' (Label: 0),2L4K'1' (Label: 0),2LLY'1' (Label: 1),2N2A'1' (Label: 0),3PP0'1' (Label: 0),3RCD'1' (Label: 0),4CNR'1' (Label: 1),4CNV'1' (Label: 1),4CNW'1' (Label: 1),4CNX'1' (Label: 1),4GFU'1' (Label: 0),4JJQ'1' (Label: 0),4KG9'1' (Label: 0),4M5W'1' (Label: 0),4NND'1' (Label: 0),4PYZ'1' (Label: 0),4WPH'1' (Label: 0),5A25'1' (Label: 1),5EZT'1' (Label: 1),5FWI'1' (Label: 0),5KXY'1' (Label: 1),5KYB'1' (Label: 0),5N9R'1' (Label: 0),5N9T'1' (Label: 0),5OB4'1' (Label: 0),5TQS'1' (Label: 1),5UQV'1' (Label: 0),5UQX'1' (Label: 0),5VS6'1' (Label: 0),5WHC'1' (Label: 0),6EOQ'1' (Label: 1),6F5H'1' (Label: 0),6M1K'1' (Label: 0),6QVZ'1' (Label: 1),6QZV'1' (Label: 1),6VN2'1' (Label: 0),6VN3'1' (Label: 0),6VN4'1' (Label: 0),6VN5'1' (Label: 0),6VN6'1' (Label: 0),7A3F'1' (Label: 1),7CM2'1' (Label: 0),7SVL'1' (Label: 1),7VIJ'1' (Label: 0),7XHH'1' (Label: 0),7XHK'1' (Label: 0),7XPY'1' (Label: 0),8D4Z'1' (Label: 0)
4KG9'1' (Label: 0),0.5567764859884676,0.6012742911195784,0.38319962919102707,0.6012580193520117,0.5619930996577936,0.4859282163981741,0.25667659569250445,0.5740570517945107,0.3401646460774559,0.6032260196056093,0.2370797810866959,0.47530840941463354,0.6012742911195784,0.34920313307564166,0.4149439943130582,0.3691055256387489,0.2977642045499771,0.17932749286849625,0.6307933796929579,0.6292381588527775,0.0,0.3691055256387489,0.3347051563580927,0.5380415729933498,0.4983986152102373,0.17932749286849625,0.2996357940979843,0.602391003324401,0.4805354076026587,0.2977642045499771,0.4042822741625967,0.6012580193520117,0.5619930996577936,0.5130374295575724,0.5334392091370254,0.2977642045499771,0.17932749286849625,0.37168146267900676,0.4042822741625967,0.3691055256387489,0.3506113585518696,0.4010650479484788,0.4214027562671878,0.3691055256387489,0.6946101327067369,0.18748724092123545,0.4042822741625967,0.35086812499303344,0.4721584737318411,0.395295814860979,0.4214027562671878,0.2948383788269045,0.4815217365872482,0.6012580193520117,0.5567764859884676,0.4042822741625967
4M5W'1' (Label: 0),0.7060273635659708,0.7634985247665294,0.5564533331839968,0.755534338509199,0.7110881312550636,0.4504877410825592,0.20822864633025992,0.6080497689756225,0.2617644064746445,0.7569755946368697,0.6066297575107022,0.39621393593367693,0.7634985247665294,0.058937580002388745,0.6322277383500542,0.0,0.3225861190937504,0.5699267219903834,0.5649311056302907,0.5619169210323334,0.4950484417331745,0.0,0.22312400307104563,0.7225365149919163,0.9251298301360715,0.5699267219903834,0.7943031991971344,0.5283853741378285,0.47111339449310213,0.3225861190937504,0.5297272208894115,0.755534338509199,0.7110881312550636,0.9282982255312681,0.9313022424454173,0.3225861190937504,0.5699267219903834,0.006317264376286325,0.5297272208894115,0.0,0.2259441910309476,0.3248258894455689,0.5042400900615152,0.0,0.931618845893659,0.28277080051626646,0.5297272208894115,0.22601073730637342,0.3929640656418216,0.580532260854553,0.5042400900615152,0.7907365402878445,0.4716146258621714,0.755534338509199,0.7060273635659708,0.5297272208894115
4NND'1' (Label: 0),0.7194055302851162,0.83939736510857,0.48670283634780925,0.7687927678569547,0.723511616279257,0.4943227982453816,0.1284518660777669,0.6213668825669433,0.2569586785209424,0.7699891182535736,0.5388408873323784,0.42016495497928047,0.83939736510857,0.2141693459136036,0.5734892841585565,0.2115869406249606,0.26041726915221314,0.4892898638769329,0.629381474093824,0.6266387758416652,0.4256985002002045,0.2115869406249606,0.0,0.7010918698840024,0.8643865488951417,0.4892898638769329,0.7079582109813977,0.5507954133965058,0.4971643247248411,0.26041726915221314,0.460936375080452,0.7687927678569547,0.723511616279257,0.8701255102728819,0.8755667307551855,0.26041726915221314,0.4892898638769329,0.2126760447865442,0.460936375080452,0.2115869406249606,0.023908500638159736,0.4739428473570425,0.4563763796819105,0.2115869406249606,0.8834476735720399,0.2929481838161635,0.460936375080452,0.024294444597762484,0.416945346418993,0.5055214534897915,0.4563763796819105,0.7043168967477461,0.49687543951761104,0.7687927678569547,0.7194055302851162,0.460936375080452
4PYZ'1' (Label: 0),0.0420715372326948,0.971600583757122,0.6825010326945447,0.07458561180886175,0.04961495747069409,0.9536043378396566,0.7788338113305683,0.561214951011306,0.787755871122554,0.0766131104378703,0.7958224910238247,0.8191849496237419,0.971600583757122,0.7510890074914008,0.36627912031242943,0.7587010974352121,0.5316260946331701,0.7647418572793662,0.929782657561863,0.9294868788073782,0.7577464265735773,0.7587010974352121,0.7763244728661682,0.0,0.9575085802912174,0.7647418572793662,0.8403287464683344,0.924142936179785,0.9497493852004536,0.5316260946331701,0.68320594933107,0.07458561180886175,0.04961495747069409,0.9593067543566959,0.9610116382191924,0.5316260946331701,0.7647418572793662,0.7596863189043326,0.68320594933107,0.7587010974352121,0.7666906270514613,0.5997630468665863,0.6556930111514803,0.7587010974352121,0.978248470637851,0.7084662888476847,0.68320594933107,0.7670084875400041,0.8164694964793529,0.883924967844294,0.6556930111514803,0.8368018820188208,0.9497970082077087,0.07458561180886175,0.0420715372326948,0.68320594933107
4WPH'1' (Label: 0),0.7899478686995006,0.6334355184345183,0.6925827042176654,0.7857445454085586,0.7930288108796187,0.5286798804753869,0.74963733962691,0.7083778718156106,0.7649148832979189,0.7865214735784537,0.5787177337402171,0.7475684966617469,0.6334355184345183,0.7808016885421486,0.6990491981252906,0.7875051179308329,0.7459829094123992,0.6581854465524096,0.37698411218754024,0.3772314566973568,0.569016261861954,0.7875051179308329,0.7759185490172152,0.7762157709689708,0.0,0.6581854465524096,0.5462370808052356,0.7277767309347282,0.48744048638119486,0.7459829094123992,0.7084592848745519,0.7857445454085586,0.7930288108796187,0.04869476002327601,0.09387408448555531,0.7459829094123992,0.6581854465524096,0.7883727328170489,0.7084592848745519,0.7875051179308329,0.7812760005310369,0.7612710933186457,0.7205847768023752,0.7875051179308329,0.36498520163965614,0.6448632821259369,0.7084592848745519,0.781362483216235,0.7472495534727852,0.5618942552672932,0.7205847768023752,0.541652880727868,0.48679625209429145,0.7857445454085586,0.7899478686995006,0.7084592848745519
5A25'1' (Label: 1),0.48617126124775534,0.4743331359781669,0.2775488800970847,0.5292346052794215,0.49045523323099854,0.5064468115759054,0.25237598437053976,0.43713570788519523,0.3478843763318343,0.5304580185207162,0.3739011750339339,0.34308317344969563,0.4743331359781669,0.3454378481984551,0.3642160406276616,0.36545538909977093,0.31306748420842057,0.0,0.5120223909231408,0.5099668672530977,0.15422663328706612,0.36545538909977093,0.3308559912162031,0.46700260122883536,0.49580730975865084,0.0,0.2583130366132213,0.47457774033311256,0.5249720709756516,0.31306748420842057,0.2923841360253304,0.5292346052794215,0.49045523323099854,0.5171440020640415,0.5373737327177878,0.31306748420842057,0.0,0.36804622961801897,0.2923841360253304,0.36545538909977093,0.34685422117723125,0.29950759998715815,0.31375973144300456,0.36545538909977093,0.597384040231915,0.29132486585078277,0.2923841360253304,0.34711247318140975,0.3422531694891293,0.3200986371509797,0.31375973144300456,0.257671761630497,0.5254222596668873,0.5292346052794215,0.48617126124775534,0.2923841360253304
5EZT'1' (Label: 1),0.49920686007482284,0.4072116175674752,0.42227336568959634,0.4871204102489653,0.5025095481934999,0.5619713592355713,0.38845688100590337,0.524214607595005,0.41991946453109147,0.48793107423129056,0.4505577535807166,0.4255821850222256,0.4072116175674752,0.45912069777905523,0.3533227020360484,0.4756616384472907,0.4119145136022018,0.24123637297547185,0.5875580722969013,0.5858207299903235,0.2406593055437382,0.4756616384472907,0.4470713842366872,0.47923676061928894,0.3842751440215014,0.24123637297547185,0.0,0.5558641050308196,0.5355473934135878,0.4119145136022018,0.439002348789034,0.4871204102489653,0.5025095481934999,0.4126931102039248,0.4185811666856114,0.4119145136022018,0.24123637297547185,0.47780250749399605,0.439002348789034,0.4756616384472907,0.4602910783995211,0.4109282881957448,0.45828305565473054,0.4756616384472907,0.5578919323176138,0.3523116503330414,0.439002348789034,0.46050447774520414,0.4223694210459239,0.3463677352170669,0.45828305565473054,0.008445295408834442,0.5356194957359446,0.4871204102489653,0.49920686007482284,0.439002348789034
5FWI'1' (Label: 0),0.8082066418802921,0.5753711419542175,0.6961655237532398,0.8600016253399659,0.8122449999473376,1.0,0.47513434056708914,0.42878318838652085,0.7876772209153472,0.8611876715608725,0.8930216863568815,0.273493596308286,0.5753711419542175,0.5493097586274553,0.6514630931499004,0.47537582554312,0.7043986184038956,0.6658529353947722,0.33653780956850177,0.33557209675259414,0.726878683720582,0.47537582554312,0.5225574622892586,0.7917982561768667,0.7691902498513388,0.6658529353947722,0.8351089142297857,0.0,1.0,0.7043986184038956,0.6852153451972731,0.8600016253399659,0.8122449999473376,0.7806768762440228,0.7931138195460037,0.7043986184038956,0.6658529353947722,0.47371613066279517,0.6852153451972731,0.47537582554312,0.5229106872754592,0.48932226597468437,0.6991377208971974,0.47537582554312,0.6589379598687708,0.5727169067530562,0.6852153451972731,0.522789155215761,0.2714369330256275,0.3909161916840863,0.6991377208971974,0.8349663466326745,0.9999999999999999,0.8600016253399659,0.8082066418802921,0.6852153451972731
5KXY'1' (Label: 1),0.7915542535139907,0.9658828371552901,0.7030346068692152,0.7881949171107058,0.7955784487864723,0.038998253087549964,0.5838648014953917,0.9989847551558121,0.2802151472942324,0.7903852071023494,0.5289813616360974,0.8992452902649551,0.9658828371552901,0.3778685318402414,0.8207872400036671,0.4234478933973851,0.44426842043720316,0.7358603002087765,0.6326356895749976,0.6310882291555817,0.5792913840555742,0.4234478933973851,0.4712288981073713,0.8129664690690084,0.5146896355172396,0.7358603002087765,0.8038233518093753,0.9990522900576386,0.0,0.44426842043720316,0.7010692441511062,0.7881949171107058,0.7955784487864723,0.5352272555874149,0.5546993704101786,0.44426842043720316,0.7358603002087765,0.4214376985431851,0.7010692441511062,0.4234478933973851,0.4688894300364847,0.6791689926003779,0.6716691968561703,0.4234478933973851,0.6430670486251459,0.5544154322937087,0.7010692441511062,0.4693250406510116,0.8966309920874215,0.9567989476972589,0.6716691968561703,0.8002649245966148,0.001441737168031228,0.7881949171107058,0.7915542535139907,0.7010692441511062
5KYB'1' (Label: 0),0.5037832987549882,0.8297983609121038,0.33336736280547963,0.5488161860571492,0.5109745752019936,0.44866952221295614,0.2995786808179166,0.5051795708705905,0.304506070235064,0.5507901107074824,0.34659172495178225,0.6126100043544017,0.8297983609121038,0.25168690198379773,0.3667504993153409,0.30112509639538354,0.0,0.4557470741469568,0.7501725751923862,0.7491202191507035,0.3727957182183203,0.30112509639538354,0.25634714835236405,0.4726031957537416,0.8180492558373611,0.4557470741469568,0.6420909591279118,0.7308587770467193,0.46139426864216965,0.0,0.3349890594164591,0.5488161860571492,0.5109745752019936,0.8257491435363633,0.8330495556238291,0.0,0.4557470741469568,0.29961434428670775,0.3349890594164591,0.30112509639538354,0.2591451809869622,0.3240046871735808,0.3097951543760244,0.30112509639538354,0.8696400687096983,0.3382787104533798,0.3349890594164591,0.2596637237151287,0.6096335470527167,0.62856581897589,0.3097951543760244,0.6383926953770395,0.46190471092343877,0.5488161860571492,0.5037832987549882,0.3349890594164591
5N9R'1' (Label: 0),0.5118239249726556,0.7415979825217791,0.030663436515488918,0.5555828131075,0.5160883318659201,0.5701450992922527,0.3025678432868877,0.3715217268918932,0.529722825189087,0.5568032497702382,0.27529646369515953,0.4433388869693362,0.7415979825217791,0.3791864290969487,0.30407849336649334,0.3981718852731737,0.2697414254024091,0.3427336577521201,0.4900984961515365,0.4879506217592383,0.407568069272414,0.3981718852731737,0.36535639807483994,0.48905649195196066,0.6255794835557551,0.3427336577521201,0.5510275704145066,0.5724783621813389,0.586279476682473,0.2697414254024091,0.0,0.5555828131075,0.5160883318659201,0.6414244084639215,0.6564472883013687,0.2697414254024091,0.3427336577521201,0.4006291446019433,0.0,0.3981718852731737,0.3805297750364717,0.27076765604830366,0.03167271008511154,0.3981718852731737,0.7002555609709487,0.32753167837940117,0.0,0.3807747120624856,0.4401485583034833,0.44793856287779343,0.03167271008511154,0.5472505713181214,0.5866715640104285,0.5555828131075,0.5118239249726556,0.0
5N9T'1' (Label: 0),0.031014887181453694,0.9645643098088467,0.7780000232877732,0.0,0.02908503512838659,0.9313369087779954,0.8573520297261658,0.6405670239612221,0.7665465113190986,0.002279332778541337,0.8979343692925491,0.8983519941680753,0.9645643098088467,0.7823230528555821,0.4366925683241931,0.7889799565288913,0.6139562121219685,0.8618757200399365,0.998615784314075,0.9986099535381253,0.8421118832098222,0.7889799565288913,0.846600432608779,0.07417471856212665,0.9639232097731572,0.8618757200399365,0.8494469747409024,0.9982164672938825,0.9157372238803732,0.6139562121219685,0.7718666278076063,0.0,0.02908503512838659,0.9654499264379643,0.9668974357504878,0.6139562121219685,0.8618757200399365,0.7898415496610303,0.7718666278076063,0.7889799565288913,0.8352863939657186,0.633780049370418,0.7430869014976701,0.7889799565288913,0.972859285237802,0.7594818186962381,0.7718666278076063,0.8355771318542266,0.8957365670312281,0.9969154102328509,0.7430869014976701,0.8459279944773962,0.9154480203698685,0.0,0.031014887181453694,0.7718666278076063
5OB4'1' (Label: 0),0.00852648923466678,1.0,0.7447743604122645,0.02989644604283872,0.0,0.9481560379294021,0.8264739968515081,0.6093610700658085,0.7739211694718994,0.02878396632855892,0.8656431274913845,0.8672188042666794,1.0,0.7558146811928214,0.4061789055986618,0.7632822525965,0.5875701840189315,0.8210049150971545,0.9715465054365062,0.9714266498724743,0.8090770249317196,0.7632822525965,0.8189637461536186,0.05071815490633321,1.0,0.8210049150971545,0.9007291898019703,0.9690863497795079,0.9501019735094207,0.5875701840189315,0.736999976337683,0.02989644604283872,0.0,1.0,1.0,0.5875701840189315,0.8210049150971545,0.7642487692461194,0.736999976337683,0.7632822525965,0.808310459246308,0.6049097786542612,0.7087184264570948,0.7632822525965,1.0,0.7322606265579806,0.736999976337683,0.808611863354043,0.8645640411335421,0.9611839972155763,0.7087184264570948,0.8972545490013383,0.9501492626398785,0.02989644604283872,0.00852648923466678,0.736999976337683
5TQS'1' (Label: 1),0.82501738629823,0.6817413906499853,0.7433236460727887,0.8217649351076917,0.8280715814563042,0.572160974497798,0.7939554516413962,0.7549860827672993,0.8065286307605029,0.8225377940247451,0.6156566628632302,0.7922528265244334,0.6817413906499853,0.8196032229187903,0.7417792806907285,0.8251200403115312,0.786278626959866,0.7168458190874428,0.417413918003869,0.4178315662761634,0.6116117454039205,0.8251200403115312,0.8155844753587257,0.8120377235692527,0.050846509468406124,0.7168458190874428,0.6125548993028437,0.7712845391715015,0.5292895401284652,0.786278626959866,0.7585021153776019,0.8217649351076917,0.8280715814563042,0.0,0.049481903151491466,0.786278626959866,0.7168458190874428,0.8258340737736508,0.7585021153776019,0.8251200403115312,0.8199935740472982,0.8035298487242389,0.7699125928843821,0.8251200403115312,0.4034069133096413,0.6291329025732784,0.7585021153776019,0.8200647481519758,0.7919903412754459,0.6164618808678901,0.7699125928843821,0.6080280387231494,0.528605645077247,0.8217649351076917,0.82501738629823,0.7585021153776019
5UQV'1' (Label: 0),0.8612549550635495,0.6498946894342715,0.7957546030859736,0.8589850459383731,0.864281512105711,0.6170902812618605,0.8397496553156508,0.8048547319930474,0.8495283963265012,0.859753700069109,0.6666130786957158,0.8384254452647901,0.6498946894342715,0.8596971092415654,0.7859325628382121,0.8639877927287465,0.8279164627980121,0.7774599771679791,0.4606719564208937,0.46127182191019117,0.6637416078179699,0.8639877927287465,0.8565715442396696,0.8490527884901277,0.10230856000896422,0.7774599771679791,0.6484624399910703,0.8178358990443889,0.572532449263469,0.8279164627980121,0.8102117092281661,0.8589850459383731,0.864281512105711,0.05164564880058753,0.0,0.8279164627980121,0.7774599771679791,0.8645431292257697,0.8102117092281661,0.8639877927287465,0.8600007035657458,0.8471961053425647,0.8208833575172986,0.8639877927287465,0.4381640329673468,0.6720886491657916,0.8102117092281661,0.8600560586941087,0.838221298385099,0.6764842169982838,0.8208833575172986,0.6532765382595758,0.5718075724773269,0.8589850459383731,0.8612549550635495,0.8102117092281661
5UQX'1' (Label: 0),0.5037832987549882,0.8297983609121038,0.33336736280547963,0.5488161860571492,0.5109745752019936,0.44866952221295614,0.2995786808179166,0.5051795708705905,0.304506070235064,0.5507901107074824,0.34659172495178225,0.6126100043544017,0.8297983609121038,0.25168690198379773,0.3667504993153409,0.30112509639538354,0.0,0.4557470741469568,0.7501725751923862,0.7491202191507035,0.3727957182183203,0.30112509639538354,0.25634714835236405,0.4726031957537416,0.8180492558373611,0.4557470741469568,0.6420909591279118,0.7308587770467193,0.46139426864216965,0.0,0.3349890594164591,0.5488161860571492,0.5109745752019936,0.8257491435363633,0.8330495556238291,0.0,0.4557470741469568,0.29961434428670775,0.3349890594164591,0.30112509639538354,0.2591451809869622,0.3240046871735808,0.3097951543760244,0.30112509639538354,0.8696400687096983,0.3382787104533798,0.3349890594164591,0.2596637237151287,0.6096335470527167,0.62856581897589,0.3097951543760244,0.6383926953770395,0.46190471092343877,0.5488161860571492,0.5037832987549882,0.3349890594164591
5VS6'1' (Label: 0),0.48617126124775534,0.4743331359781669,0.2775488800970847,0.5292346052794215,0.49045523323099854,0.5064468115759054,0.25237598437053976,0.43713570788519523,0.3478843763318343,0.5304580185207162,0.3739011750339339,0.34308317344969563,0.4743331359781669,0.3454378481984551,0.3642160406276616,0.36545538909977093,0.31306748420842057,0.0,0.5120223909231408,0.5099668672530977,0.15422663328706612,0.36545538909977093,0.3308559912162031,0.46700260122883536,0.49580730975865084,0.0,0.2583130366132213,0.47457774033311256,0.5249720709756516,0.31306748420842057,0.2923841360253304,0.5292346052794215,0.49045523323099854,0.5171440020640415,0.5373737327177878,0.31306748420842057,0.0,0.36804622961801897,0.2923841360253304,0.36545538909977093,0.34685422117723125,0.29950759998715815,0.31375973144300456,0.36545538909977093,0.597384040231915,0.29132486585078277,0.2923841360253304,0.34711247318140975,0.3422531694891293,0.3200986371509797,0.31375973144300456,0.257671761630497,0.5254222596668873,0.5292346052794215,0.48617126124775534,0.2923841360253304
5WHC'1' (Label: 0),0.7098496655505316,0.7611132433335837,0.5619836973301621,0.7594602780588268,0.7149075179992013,0.4501612838380857,0.21570219735244353,0.6129313926462745,0.2614519695905828,0.7609010906699002,0.6120045885492851,0.3965494271057849,0.7611132433335837,0.058646257019866435,0.6368849817504094,0.006343163461437245,0.32228357774306937,0.5763202418819675,0.562905616616891,0.5604713752600986,0.5005470467265315,0.006343163461437245,0.22519194900941575,0.726440826482071,0.9299460318827661,0.5763202418819675,0.8011493037788457,0.5286992802071872,0.47079919092454636,0.32228357774306937,0.5351814963811218,0.7594602780588268,0.7149075179992013,0.9329106127084981,0.9357213888235852,0.32228357774306937,0.5763202418819675,0.0,0.5351814963811218,0.006343163461437245,0.2279626954825305,0.32262276879110124,0.5096164345970082,0.006343163461437245,0.9354382326377966,0.28730172880829097,0.5351814963811218,0.2280284436461869,0.3932999807016888,0.5864797034744507,0.5096164345970082,0.7975885645393286,0.47130071979281274,0.7594602780588268,0.7098496655505316,0.5351814963811218
6EOQ'1' (Label: 1),0.5118239249726556,0.7415979825217791,0.030663436515488918,0.5555828131075,0.5160883318659201,0.5701450992922527,0.3025678432868877,0.3715217268918932,0.529722825189087,0.5568032497702382,0.27529646369515953,0.4433388869693362,0.7415979825217791,0.3791864290969487,0.30407849336649334,0.3981718852731737,0.2697414254024091,0.3427336577521201,0.4900984961515365,0.4879506217592383,0.407568069272414,0.3981718852731737,0.36535639807483994,0.48905649195196066,0.6255794835557551,0.3427336577521201,0.5510275704145066,0.5724783621813389,0.586279476682473,0.2697414254024091,0.0,0.5555828131075,0.5160883318659201,0.6414244084639215,0.6564472883013687,0.2697414254024091,0.3427336577521201,0.4006291446019433,0.0,0.3981718852731737,0.3805297750364717,0.27076765604830366,0.03167271008511154,0.3981718852731737,0.7002555609709487,0.32753167837940117,0.0,0.3807747120624856,0.4401485583034833,0.44793856287779343,0.03167271008511154,0.5472505713181214,0.5866715640104285,0.5555828131075,0.5118239249726556,0.0
6F5H'1' (Label: 0),0.7060273635659708,0.7634985247665294,0.5564533331839968,0.755534338509199,0.7110881312550636,0.4504877410825592,0.20822864633025992,0.6080497689756225,0.2617644064746445,0.7569755946368697,0.6066297575107022,0.39621393593367693,0.7634985247665294,0.058937580002388745,0.6322277383500542,0.0,0.3225861190937504,0.5699267219903834,0.5649311056302907,0.5619169210323334,0.4950484417331745,0.0,0.22312400307104563,0.7225365149919163,0.9251298301360715,0.5699267219903834,0.7943031991971344,0.5283853741378285,0.47111339449310213,0.3225861190937504,0.5297272208894115,0.755534338509199,0.7110881312550636,0.9282982255312681,0.9313022424454173,0.3225861190937504,0.5699267219903834,0.006317264376286325,0.5297272208894115,0.0,0.2259441910309476,0.3248258894455689,0.5042400900615152,0.0,0.931618845893659,0.28277080051626646,0.5297272208894115,0.22601073730637342,0.3929640656418216,0.580532260854553,0.5042400900615152,0.7907365402878445,0.4716146258621714,0.755534338509199,0.7060273635659708,0.5297272208894115
6M1K'1' (Label: 0),0.7274913254604919,0.8667377475794359,0.5180358908382856,0.7770978005826312,0.7315912444806354,0.504348006518268,0.15493490316970857,0.6481311666017523,0.24232099563168633,0.7782932127529206,0.5692927471662003,0.4388750145368809,0.8667377475794359,0.22234177839585995,0.5998755502035455,0.21950944701117628,0.2697080421079308,0.5255132484234745,0.6525978728637003,0.6499529695333813,0.45685161875170616,0.21950944701117628,0.02449411828070514,0.7093511500606533,0.8916734160485372,0.5255132484234745,0.7467457799670123,0.5646680934202877,0.5068132420768144,0.2697080421079308,0.4918383386168545,0.7770978005826312,0.7315912444806354,0.8962576373689851,0.9006040264837105,0.2697080421079308,0.5255132484234745,0.2205662036432105,0.4918383386168545,0.21950944701117628,0.0,0.4828434442633764,0.4677496361336092,0.21950944701117628,0.9050869453833272,0.30253302574642044,0.4918383386168545,0.0007759603848069195,0.4345403118408607,0.5392175246277927,0.4677496361336092,0.7431380021157687,0.506515212494677,0.7770978005826312,0.7274913254604919,0.4918383386168545
6QVZ'1' (Label: 1),0.4963964512029794,0.5516413453225092,0.3202663627936144,0.5402195117386583,0.501617102781974,0.659815764481311,0.39733013650342963,0.41668123586803946,0.46210259408272203,0.5416850921581531,0.488227357760275,0.3176540725934148,0.5516413453225092,0.3023440154820635,0.3896064905365228,0.2891306291726785,0.3089537575663707,0.41575354559531025,0.49371814830202393,0.49158552108610076,0.47880142214581056,0.2891306291726785,0.4448636002862964,0.5084078608101138,0.7960348914900326,0.41575354559531025,0.6107981151749478,0.4841190119559962,0.6725844006056726,0.3089537575663707,0.3206431374346617,0.5402195117386583,0.501617102781974,0.8046663944096175,0.8128500894358985,0.3089537575663707,0.41575354559531025,0.2859970992201486,0.3206431374346617,0.2891306291726785,0.4423823269446723,0.0,0.2946802013918235,0.2891306291726785,0.8292428399784151,0.35853499301423286,0.3206431374346617,0.4423632941055736,0.31430494316390534,0.5729332951989644,0.2946802013918235,0.6070727946935993,0.6728946958991513,0.5402195117386583,0.4963964512029794,0.3206431374346617
6QZV'1' (Label: 1),0.4992037016481026,0.7579161822680516,0.05694866934577077,0.5426204061404092,0.5034777338889546,0.5530594058215486,0.3214858209549185,0.38912126360035154,0.5094440802744157,0.5438423071768487,0.2948826345381291,0.4648194462033384,0.7579161822680516,0.36509174580921866,0.32246334561860784,0.3845082395858101,0.25307055831444625,0.37312137845997767,0.5061718908785283,0.5040917232165599,0.4309856417363439,0.3845082395858101,0.36698547185573,0.47616549507798345,0.6455095349202594,0.37312137845997767,0.5835663796141456,0.5925768875233317,0.569835086006838,0.25307055831444625,0.03213181097915331,0.5426204061404092,0.5034777338889546,0.6605110493876042,0.6747342754843474,0.25307055831444625,0.37312137845997767,0.38702128746949876,0.03213181097915331,0.3845082395858101,0.36713830780790474,0.2524502307741624,0.0,0.3845082395858101,0.7104058750184543,0.3191391949539435,0.03213181097915331,0.3676141503153867,0.46165625788237974,0.48297568235633137,0.0,0.5798175141176987,0.5702427578473328,0.5426204061404092,0.4992037016481026,0.03213181097915331
6VN2'1' (Label: 0),0.7060273635659708,0.7634985247665294,0.5564533331839968,0.755534338509199,0.7110881312550636,0.4504877410825592,0.20822864633025992,0.6080497689756225,0.2617644064746445,0.7569755946368697,0.6066297575107022,0.39621393593367693,0.7634985247665294,0.058937580002388745,0.6322277383500542,0.0,0.3225861190937504,0.5699267219903834,0.5649311056302907,0.5619169210323334,0.4950484417331745,0.0,0.22312400307104563,0.7225365149919163,0.9251298301360715,0.5699267219903834,0.7943031991971344,0.5283853741378285,0.47111339449310213,0.3225861190937504,0.5297272208894115,0.755534338509199,0.7110881312550636,0.9282982255312681,0.9313022424454173,0.3225861190937504,0.5699267219903834,0.006317264376286325,0.5297272208894115,0.0,0.2259441910309476,0.3248258894455689,0.5042400900615152,0.0,0.931618845893659,0.28277080051626646,0.5297272208894115,0.22601073730637342,0.3929640656418216,0.580532260854553,0.5042400900615152,0.7907365402878445,0.4716146258621714,0.755534338509199,0.7060273635659708,0.5297272208894115
6VN3'1' (Label: 0),1.0,0.8888941160463611,1.0,0.9999999999999999,1.0,0.7944970858950113,1.0,0.9401905950232018,1.0,1.0,1.0,1.0,0.8888941160463611,1.0,1.0,0.9999999999999999,1.0,1.0,0.5444045138855897,0.5483676291161862,1.0,0.9999999999999999,0.9999999999999999,1.0,0.4602420449703695,1.0,0.9999999999999999,0.786176316630801,0.767968605647351,1.0,0.9999999999999999,0.9999999999999999,1.0,0.48716430118297493,0.5069691146115302,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,0.0,1.0,0.9999999999999999,1.0,1.0,0.9714789304537954,1.0,1.0,0.7665644848470372,0.9999999999999999,1.0,0.9999999999999999
6VN4'1' (Label: 0),0.6101554952035422,0.7949627201200232,0.4073056229669599,0.6580725487936729,0.6172656421615302,0.5665402833791652,0.2237645585032813,0.5778685349953006,0.4173147341128988,0.66003413066348,0.37845072894597637,0.4471017922388831,0.7949627201200232,0.26972595827058804,0.4645592957951521,0.2558601895467846,0.32790009766461936,0.4110837983793321,0.6062686590028695,0.6046101318983401,0.22752913984545192,0.2558601895467846,0.27952226049106105,0.6104870187617468,0.6854647168069208,0.4110837983793321,0.5323329454983692,0.5759991663293828,0.5581217430381991,0.32790009766461936,0.3942785635378607,0.6580725487936729,0.6172656421615302,0.6404436730582747,0.6555076417776735,0.32790009766461936,0.4110837983793321,0.25889850613303034,0.3942785635378607,0.2558601895467846,0.2817662106879635,0.36446534523364155,0.378686673646852,0.2558601895467846,0.8429589408118408,0.0,0.3942785635378607,0.28227580911579553,0.4439162179439805,0.36085044798748167,0.378686673646852,0.5243479140786297,0.5590345426813049,0.6580725487936729,0.6101554952035422,0.3942785635378607
