,1MFG'1' (Label: 0),1MFL'1' (Label: 0),1MW4'1' (Label: 0),1NB8'1' (Label: 0),1V9E'1' (Label: 1),1V9I'1' (Label: 1),1YY6'1' (Label: 0),1YZE'1' (Label: 0),2A91'1' (Label: 0),2L4K'1' (Label: 0),2LLY'1' (Label: 0),2N2A'1' (Label: 0),3PP0'1' (Label: 0),3RCD'1' (Label: 0),4CNR'1' (Label: 1),4CNV'1' (Label: 1),4CNW'1' (Label: 1),4CNX'1' (Label: 1),4GFU'1' (Label: 0),4JJQ'1' (Label: 0),4KG9'1' (Label: 0),4M5W'1' (Label: 0),4NND'1' (Label: 0),4PYZ'1' (Label: 0),4WPH'1' (Label: 0),5A25'1' (Label: 1),5EZT'1' (Label: 1),5FWI'1' (Label: 0),5KXY'1' (Label: 1),5KYB'1' (Label: 0),5N9R'1' (Label: 0),5N9T'1' (Label: 0),5OB4'1' (Label: 0),5TQS'1' (Label: 0),5UQV'1' (Label: 0),5UQX'1' (Label: 0),5VS6'1' (Label: 0),5WHC'1' (Label: 0),6EOQ'1' (Label: 1),6F5H'1' (Label: 0),6M1K'1' (Label: 0),6QVZ'1' (Label: 1),6QZV'1' (Label: 1),6VN2'1' (Label: 0),6VN3'1' (Label: 0),6VN4'1' (Label: 0),6VN5'1' (Label: 0),6VN6'1' (Label: 0),7A3F'1' (Label: 1),7CM2'1' (Label: 0),7SVL'1' (Label: 1),7VIJ'1' (Label: 0),7XHH'1' (Label: 0),7XHK'1' (Label: 0),7XPY'1' (Label: 0),8D4Z'1' (Label: 0)
4NND'1' (Label: 0),0.5956016963511958,0.5956016963511958,0.3414893965461057,0.6441605106974402,0.4080324901471538,0.4079656951939821,0.5451016378376368,0.5451016378376368,0.6565822092323789,0.3414893965461057,0.5324340881735963,0.6486160171120197,0.5156145267614037,0.5156145267614037,0.40783113112611624,0.4033733954067154,0.4033733954067154,0.4033733954067154,0.0011379135770712,0.5108744570852428,0.7640546603027086,0.64249575595701,0.0,0.7543813563329829,0.7379840083989839,0.408101201488712,0.4078118974923483,0.7969068009115309,0.7606183740551374,0.6447579795174083,0.64249575595701,0.6423731952438383,0.6128193007185735,0.24088025108512,0.6472164553875325,0.6472164553875325,0.6441605106974402,0.6439958262313379,0.414024390155146,0.6423731952438383,0.6441605106974402,0.7295396564884701,0.4129461893317501,0.64249575595701,0.6474261341564068,0.64249575595701,0.64249575595701,0.64249575595701,0.4129461893317501,0.6466244769069341,0.414024390155146,0.4332661312509789,0.6423731952438383,0.6423731952438383,0.4293793517549726,0.64249575595701
4PYZ'1' (Label: 0),0.7832958847609961,0.7832958847609961,0.6611712935353202,0.805068041199828,0.6393953721353268,0.6387852443290719,0.7610191750646835,0.7610191750646835,0.3403559681745608,0.6611712935353202,0.7115461895511435,0.7876822980144278,0.7725992741615765,0.7725992741615765,0.6384262417544271,0.6370373034921715,0.6370373034921715,0.6370373034921715,0.7427420201921932,0.7685929042631867,0.5344627360109551,0.8073336617917918,0.7427899260864084,0.0,0.0231609128957829,0.6391178431079825,0.6399476672289334,0.5948328448961488,0.5010021204000329,0.8048746255059946,0.8073336617917918,0.8073924457237401,0.7649928571025058,0.4150225615534051,0.8051147842462799,0.8051147842462799,0.805068041199828,0.8051757616238239,0.6013993750472878,0.8073924457237401,0.805068041199828,0.4910181489210996,0.5998123561413407,0.8073336617917918,0.8116610785972012,0.8073336617917918,0.8073336617917918,0.8073336617917918,0.5998123561413407,0.8049956594324518,0.6013993750472878,0.2153083835137217,0.8073924457237401,0.8073924457237401,0.2150113742348932,0.8073336617917918
4WPH'1' (Label: 0),0.7832958847609961,0.7832958847609961,0.6594467944734748,0.8014252207219713,0.6448188579115202,0.644439690397497,0.7539977664630303,0.7539977664630303,0.3306144826980852,0.6594467944734748,0.7114439076419152,0.8006338591838429,0.7702693410073608,0.7702693410073608,0.6442196491915776,0.6445451395826111,0.6445451395826111,0.6445451395826111,0.7284851483929715,0.7598180930984967,0.5268863035619566,0.8008208749799693,0.7281941810346808,0.0232103061028913,0.0,0.6447210730616172,0.644975733941165,0.5870119781513262,0.5002303601229251,0.8016434936001362,0.8008208749799693,0.800759918791772,0.7649928571025058,0.4251493479894347,0.8024098431761922,0.8024098431761922,0.8014252207219713,0.8014133331358021,0.5902379087543409,0.800759918791772,0.8014252207219713,0.4935012657479863,0.5890306552078787,0.8008208749799693,0.8055517918244504,0.8008208749799693,0.8008208749799693,0.8008208749799693,0.5890306552078787,0.8022663325415506,0.5902379087543409,0.2089519803717246,0.800759918791772,0.800759918791772,0.2086692502244997,0.8008208749799693
5A25'1' (Label: 1),0.411660165425866,0.411660165425866,0.0831461688480231,0.4196144232500197,0.0006667600130263622,0.000658752322191119,0.31266138380629444,0.31266138380629444,0.3734153435086605,0.0831461688480231,0.25620398883265477,0.4212179433664895,0.33424452253827003,0.33424452253827003,0.0013095185068491913,0.0014952593881213182,0.0014952593881213182,0.0014952593881213182,0.3167347885345062,0.3115360690751676,0.5312732767171827,0.42145426612612774,0.3172318878037138,0.504562356659273,0.5079027622283405,0.0,0.0020246638622082314,0.604912054803201,0.5302961889923222,0.4190580443476803,0.42145426612612774,0.4216008784634737,0.393289060494588,0.4209371988967149,0.41673306593847437,0.41673306593847437,0.4196144232500197,0.41977838022837005,0.6263805906344387,0.4216008784634737,0.4196144232500197,0.5172443781452088,0.6266287980298153,0.42145426612612774,0.43017878292391626,0.42145426612612774,0.42145426612612774,0.42145426612612774,0.6266287980298153,0.41728222236612117,0.6263805906344387,0.5941942817751116,0.4216008784634737,0.4216008784634737,0.5957747936330784,0.42145426612612774
5EZT'1' (Label: 1),0.4114912468732382,0.4114912468732382,0.0827909241400296,0.41904657448877836,0.0013579136850659255,0.0026832106781932872,0.31169463708502443,0.31169463708502443,0.37463511433575897,0.0827909241400296,0.2563812185801388,0.4215205249819782,0.3338650063905159,0.3338650063905159,0.003333682784204526,0.003607466798475288,0.003607466798475288,0.003607466798475288,0.3164812546530849,0.31098293574477964,0.5307089981879882,0.42080666135748396,0.3170061527162679,0.5052161229073624,0.5081020205921,0.002024658442472761,0.0,0.6044022653309723,0.5298572360424434,0.41849004220618224,0.42080666135748396,0.4209533374766561,0.3936190034668578,0.4221279810428844,0.41638566335040644,0.41638566335040644,0.41904657448877836,0.4192105395660994,0.6259888830970035,0.4209533374766561,0.41904657448877836,0.5180503458392015,0.6266271206341891,0.42080666135748396,0.4294129524473678,0.42080666135748396,0.42080666135748396,0.42080666135748396,0.6266271206341891,0.4166965938974699,0.6259888830970035,0.5944438565389436,0.4209533374766561,0.4209533374766561,0.5960745441006289,0.42080666135748396
5FWI'1' (Label: 0),1.0,1.0,1.0,0.22330004010477142,0.9761723491668548,0.9767693469083866,0.591207775749911,0.591207775749911,0.7220418505221582,1.0,0.9782484911591919,0.6871161512555618,0.5937814024229741,0.5937814024229741,0.9769811595183231,0.9770390956855246,0.9770390956855246,0.9770390956855246,1.0,0.603637134612179,0.8375025760714648,0.22276619416302862,1.0,0.7580753052505498,0.7465160972997581,0.9765078612268268,0.9756875212641045,0.0,0.37046435901511854,0.22451825493630895,0.22276619416302862,0.22255589706282047,0.9835719518599868,1.0,0.23077190444942483,0.23077190444942483,0.22330004010477142,0.23030503738405436,0.43243988145290996,0.22255589706282047,0.22330004010477142,0.7751047191747169,0.4307043033171286,0.22276619416302862,0.23639516466051808,0.22276619416302862,0.22276619416302862,0.22276619416302862,0.4307043033171286,0.22933550810326242,0.43243988145290996,0.7987670175650795,0.22255589706282047,0.22255589706282047,0.7973543354872963,0.22276619416302862
5KXY'1' (Label: 1),0.7954848234663333,0.7954848234663333,0.6771050785648239,0.4729510055111271,0.6764739347488875,0.6767686549182935,0.30369524779283474,0.30369524779283474,0.3574861525737127,0.6771050785648239,0.7608929388892052,0.4305855816410179,0.3271055141641001,0.3271055141641001,0.6768503995368683,0.6766903923593486,0.6766903923593486,0.6766903923593486,0.7546586776959928,0.3098495713301562,0.5329182208216575,0.47385451783399674,0.7544378438650517,0.5046858848824642,0.5028360964499567,0.6766532882575182,0.6760949979511647,0.2928266631012176,0.0,0.47207193553191124,0.47385451783399674,0.47411341093088016,0.7979250535262302,0.790431403117155,0.47046662639216374,0.47046662639216374,0.4729510055111271,0.45401112560299434,0.2808532469280196,0.47411341093088016,0.4729510055111271,0.5238835582195729,0.27893359147096786,0.47385451783399674,0.4901508926950043,0.47385451783399674,0.47385451783399674,0.47385451783399674,0.27893359147096786,0.4706252627201116,0.2808532469280196,0.6011768482739429,0.47411341093088016,0.47411341093088016,0.5983546795018932,0.47385451783399674
5KYB'1' (Label: 0),0.8014829862943417,0.8014829862943417,0.6896251740800499,0.0020144999751320345,0.6469827098300526,0.6474882358611651,0.3596739116500457,0.3596739116500457,0.9847382594695865,0.6896251740800499,0.7360246389205327,0.4812850553815829,0.34600853863507314,0.34600853863507314,0.6476762104078639,0.6481923115374357,0.6481923115374357,0.6481923115374357,0.7738406096223394,0.3560452918925683,0.5846056079468246,0.002061791244653513,0.7741316174571243,0.9814569563092488,0.975436716186502,0.6472667522423,0.6463911603962154,0.214821265669343,0.5714386479076121,0.0,0.002061791244653513,0.0025823931526900387,0.7793504379934973,0.7988313012266207,0.008015415317817126,0.008015415317817126,0.0020144999751320345,0.008702999953697811,0.6215633771839151,0.0025823931526900387,0.0020144999751320345,0.9913511290770506,0.6221538057350988,0.002061791244653513,0.021136686764828366,0.002061791244653513,0.002061791244653513,0.002061791244653513,0.6221538057350988,0.00623250934412035,0.6215633771839151,0.976237043158504,0.0025823931526900387,0.0025823931526900387,0.9726868794634111,0.002061791244653513
5N9R'1' (Label: 0),0.8014159600172368,0.8014159600172368,0.6925829295180664,0.0019955078682390485,0.6510272211750746,0.6516131939571956,0.3591916234987394,0.3591916234987394,0.9889805749005858,0.6925829295180664,0.7361997460029313,0.4876330991818856,0.34598735456545177,0.34598735456545177,0.6518402841486026,0.6526854133749984,0.6526854133749984,0.6526854133749984,0.7716386729410595,0.3556939649749884,0.5838462199634157,0.0,0.7718705433101027,0.9850362351752824,0.97501059806103,0.6513519177400576,0.6503527941541098,0.21327061560032343,0.5739348241917925,0.0020630075405693523,0.0,0.0005131103275989612,0.7794813581839927,0.8028829973253333,0.01025025047985467,0.01025025047985467,0.0019955078682390485,0.008961969199756665,0.6212466003739586,0.0005131103275989612,0.0019955078682390485,0.9913861013117784,0.621467015293346,0.0,0.019140453853827025,0.0,0.0,0.0,0.621467015293346,0.008447738826348732,0.6212466003739586,0.9768129468206944,0.0005131103275989612,0.0005131103275989612,0.9731991585687584,0.0
5N9T'1' (Label: 0),0.8013821412877551,0.8013821412877551,0.6927066906374251,0.0015203923166735342,0.6513179902834989,0.651903932139734,0.35915949159273813,0.35915949159273813,0.9890991236285891,0.6927066906374251,0.7362880979046886,0.4880431159369536,0.34617936934736954,0.34617936934736954,0.652130980097676,0.6529903962672235,0.6529903962672235,0.6529903962672235,0.771500893878951,0.3558337116837639,0.583898693517504,0.0005131608682048239,0.7717993170205296,0.9852049897367724,0.9750324128376432,0.6516426846575792,0.650643561849975,0.21309026958220145,0.5743049593452128,0.002584171075046623,0.0005131608682048239,0.0,0.7795474151798047,0.8031230901725679,0.010753137721575365,0.010753137721575365,0.0015203923166735342,0.008640832966826046,0.6214059200114742,0.0,0.0015203923166735342,0.991403746877021,0.6215647436683922,0.0005131608682048239,0.019641785407818604,0.0005131608682048239,0.0005131608682048239,0.0005131608682048239,0.6215647436683922,0.008950441868963216,0.6214059200114742,0.9769091614463856,0.0,0.0,0.973311644662311,0.0005131608682048239
5OB4'1' (Label: 0),0.0255376499225378,0.0255376499225378,0.6797325823236023,0.8052723770267458,0.6278049809816105,0.6273935114876303,0.7744623974112234,0.7744623974112234,0.9636288759081426,0.6797325823236023,0.23724599934535656,0.3990962727736373,0.7672383045798326,0.7672383045798326,0.6271331101116003,0.6262513057584609,0.6262513057584609,0.6262513057584609,0.7602719154429057,0.7660163906240023,0.9890854628849577,0.8048781567921941,0.760205569904136,0.9637867116661798,0.961735703960958,0.62762685298079,0.6281550710229212,0.9723268557399478,0.9979391504509433,0.805217706548601,0.8048781567921941,0.8048670878210118,0.0,0.756246757548738,0.8052411015209893,0.8052411015209893,0.8052723770267458,0.8053299577590471,1.0,0.8048670878210118,0.8052723770267458,0.5064917101598952,0.9999999999999999,0.8048781567921941,0.8020224084419704,0.8048781567921941,0.8048781567921941,0.8048781567921941,0.9999999999999999,0.805192569046346,1.0,0.964502168681678,0.8048670878210118,0.8048670878210118,0.9624977102214396,0.8048781567921941
5TQS'1' (Label: 0),0.7832958847609961,0.7832958847609961,0.6594258562960978,0.8355913982572609,0.6801559225577642,0.6788251648804903,0.7726427746014483,0.7726427746014483,0.998415567501454,0.6594258562960978,0.726411420745542,0.7890571506136794,0.746594801851848,0.746594801851848,0.6781086074266975,0.675546961684844,0.675546961684844,0.675546961684844,0.3016237810965727,0.7752189532898077,0.5458443544037479,0.8386302499710064,0.3022690367425557,0.5289189353529924,0.5406718156418807,0.6795177588900438,0.6814418593458025,1.0,0.9999999999999999,0.8348903875092335,0.8386302499710064,0.8387984122206473,0.7649928571025058,0.0,0.8323367840300397,0.8323367840300397,0.8355913982572609,0.835814633773711,0.6375700449917207,0.8387984122206473,0.8355913982572609,0.9653535268375834,0.6345631762022476,0.8386302499710064,0.8378197080797428,0.8386302499710064,0.8386302499710064,0.8386302499710064,0.6345631762022476,0.8328708932525732,0.6375700449917207,0.2555222162723363,0.8387984122206473,0.8387984122206473,0.250149509511162,0.8386302499710064
5UQV'1' (Label: 0),0.8020216931919917,0.8020216931919917,0.688520980470392,0.009934764795200402,0.642616292393416,0.643063806495366,0.36087002512460054,0.36087002512460054,0.9828902734910346,0.688520980470392,0.7346172596479582,0.4764367313576411,0.34426907728575806,0.34426907728575806,0.6433545197280998,0.6435507037803416,0.6435507037803416,0.6435507037803416,0.77572185461906,0.3545808679618495,0.5836498992211668,0.010230078777324651,0.7760116739745312,0.9803958118575856,0.9750226362304082,0.6427879148521509,0.6422537846211862,0.2205002931993457,0.568710009875119,0.00800436076274175,0.010230078777324651,0.010730919396096106,0.7782981997862208,0.7952896404659441,0.0,0.0,0.009934764795200402,0.01414968861143115,0.6208654745163039,0.010730919396096106,0.009934764795200402,0.991070048508536,0.6207419880292916,0.010230078777324651,0.02889231189975184,0.010230078777324651,0.010230078777324651,0.010230078777324651,0.6207419880292916,0.0018242830965376842,0.6208654745163039,0.9748906542650684,0.010730919396096106,0.010730919396096106,0.971421696329856,0.010230078777324651
5UQX'1' (Label: 0),0.8020216931919917,0.8020216931919917,0.688520980470392,0.009934764795200402,0.642616292393416,0.643063806495366,0.36087002512460054,0.36087002512460054,0.9828902734910346,0.688520980470392,0.7346172596479582,0.4764367313576411,0.34426907728575806,0.34426907728575806,0.6433545197280998,0.6435507037803416,0.6435507037803416,0.6435507037803416,0.77572185461906,0.3545808679618495,0.5836498992211668,0.010230078777324651,0.7760116739745312,0.9803958118575856,0.9750226362304082,0.6427879148521509,0.6422537846211862,0.2205002931993457,0.568710009875119,0.00800436076274175,0.010230078777324651,0.010730919396096106,0.7782981997862208,0.7952896404659441,0.0,0.0,0.009934764795200402,0.01414968861143115,0.6208654745163039,0.010730919396096106,0.009934764795200402,0.991070048508536,0.6207419880292916,0.010230078777324651,0.02889231189975184,0.010230078777324651,0.010230078777324651,0.010230078777324651,0.6207419880292916,0.0018242830965376842,0.6208654745163039,0.9748906542650684,0.010730919396096106,0.010730919396096106,0.971421696329856,0.010230078777324651
5VS6'1' (Label: 0),0.8013481163465084,0.8013481163465084,0.689975826293899,0.0,0.6480171505780213,0.6485225665871422,0.35933210360044093,0.35933210360044093,0.9850767929519205,0.689975826293899,0.7363769885375544,0.4828517758682895,0.34654532285283224,0.34654532285283224,0.6487103908839832,0.6492762735691009,0.6492762735691009,0.6492762735691009,0.7731621354553615,0.3564119231349075,0.58459587632744,0.0019948700524113324,0.7736231688430617,0.9819579683564996,0.9754345237040428,0.6483011851959096,0.6474255961188614,0.21371337580062186,0.5726573912032844,0.002015044106851846,0.0019948700524113324,0.0015197566662645387,0.7796138749621769,0.7997179867398748,0.009951172528094021,0.009951172528094021,0.0,0.007302575100233542,0.6220553017204528,0.0015197566662645387,0.0,0.9914215000371736,0.6224570655026975,0.0019948700524113324,0.021097715955340702,0.0019948700524113324,0.0019948700524113324,0.0019948700524113324,0.6224570655026975,0.008200727918405827,0.6220553017204528,0.9765007321869388,0.0015197566662645387,0.0015197566662645387,0.9730405750805085,0.0019948700524113324
5WHC'1' (Label: 0),0.8013138833016454,0.8013138833016454,0.6900648297610226,0.007302679255052038,0.6482797150492183,0.6487851031322681,0.33922908870691726,0.33922908870691726,0.9851627204107393,0.6900648297610226,0.7364664228440156,0.465605288860856,0.3308688431413764,0.3308688431413764,0.648972889292295,0.6495514076627651,0.6495514076627651,0.6495514076627651,0.7729752660091835,0.3391199303482623,0.5641824586508202,0.008959232504541456,0.773436417451933,0.9821033644595784,0.9754339672023792,0.6485637476887217,0.6476881593145177,0.22042077996199913,0.5497324922638338,0.00870547486224176,0.008959232504541456,0.008637343570694308,0.7796807412263983,0.7999430475888046,0.014173259636720725,0.014173259636720725,0.007302679255052038,0.0,0.6265354152228476,0.008637343570694308,0.007302679255052038,0.9914393617793458,0.6252969376573903,0.008959232504541456,0.0260868417580227,0.008959232504541456,0.008959232504541456,0.008959232504541456,0.6252969376573903,0.012977342233695429,0.6265354152228476,0.9765146597748252,0.008637343570694308,0.008637343570694308,0.9731401602922212,0.008959232504541456
6EOQ'1' (Label: 1),0.9910570877273788,0.9910570877273788,0.9623713141494782,0.6409991087578925,0.9969530075787729,0.9974024719716351,0.618570905795887,0.618570905795887,0.6717916217687033,0.9623713141494782,0.9970619237904564,0.7035269201787113,0.5599771683431495,0.5599771683431495,0.997530365935885,0.9975414911203284,0.9975414911203284,0.9975414911203284,0.5120658028420464,0.5727217053150049,0.8415917784578875,0.6399611660565446,0.5123771175048599,0.755878015417845,0.7402708461474266,0.9972249360856367,0.9966039885454565,0.4264784320072961,0.35041815302112067,0.6406652051623368,0.6399611660565446,0.6400622398921626,0.9976200929721867,0.6287807502151015,0.6408296624421179,0.6408296624421179,0.6409991087578925,0.6456064496026995,0.0,0.6400622398921626,0.6409991087578925,0.7424873836320883,0.005429411135759457,0.6399611660565446,0.6418977964088439,0.6399611660565446,0.6399611660565446,0.6399611660565446,0.005429411135759457,0.6402819216809446,0.0,0.4256825501255476,0.6400622398921626,0.6400622398921626,0.4233988320945313,0.6399611660565446
6F5H'1' (Label: 0),0.8013821412877551,0.8013821412877551,0.6927066906374251,0.0015203923166735342,0.6513179902834989,0.651903932139734,0.35915949159273813,0.35915949159273813,0.9890991236285891,0.6927066906374251,0.7362880979046886,0.4880431159369536,0.34617936934736954,0.34617936934736954,0.652130980097676,0.6529903962672235,0.6529903962672235,0.6529903962672235,0.771500893878951,0.3558337116837639,0.583898693517504,0.0005131608682048239,0.7717993170205296,0.9852049897367724,0.9750324128376432,0.6516426846575792,0.650643561849975,0.21309026958220145,0.5743049593452128,0.002584171075046623,0.0005131608682048239,0.0,0.7795474151798047,0.8031230901725679,0.010753137721575365,0.010753137721575365,0.0015203923166735342,0.008640832966826046,0.6214059200114742,0.0,0.0015203923166735342,0.991403746877021,0.6215647436683922,0.0005131608682048239,0.019641785407818604,0.0005131608682048239,0.0005131608682048239,0.0005131608682048239,0.6215647436683922,0.008950441868963216,0.6214059200114742,0.9769091614463856,0.0,0.0,0.973311644662311,0.0005131608682048239
6M1K'1' (Label: 0),0.8013481163465084,0.8013481163465084,0.689975826293899,0.0,0.6480171505780213,0.6485225665871422,0.35933210360044093,0.35933210360044093,0.9850767929519205,0.689975826293899,0.7363769885375544,0.4828517758682895,0.34654532285283224,0.34654532285283224,0.6487103908839832,0.6492762735691009,0.6492762735691009,0.6492762735691009,0.7731621354553615,0.3564119231349075,0.58459587632744,0.0019948700524113324,0.7736231688430617,0.9819579683564996,0.9754345237040428,0.6483011851959096,0.6474255961188614,0.21371337580062186,0.5726573912032844,0.002015044106851846,0.0019948700524113324,0.0015197566662645387,0.7796138749621769,0.7997179867398748,0.009951172528094021,0.009951172528094021,0.0,0.007302575100233542,0.6220553017204528,0.0015197566662645387,0.0,0.9914215000371736,0.6224570655026975,0.0019948700524113324,0.021097715955340702,0.0019948700524113324,0.0019948700524113324,0.0019948700524113324,0.6224570655026975,0.008200727918405827,0.6220553017204528,0.9765007321869388,0.0015197566662645387,0.0015197566662645387,0.9730405750805085,0.0019948700524113324
6QVZ'1' (Label: 1),0.3997135359324773,0.3997135359324773,0.6308705056215149,0.8251330047752857,0.6654476297391423,0.6646984025311319,0.7892453264303732,0.7892453264303732,0.3492395808375004,0.6308705056215149,0.2838328040422097,0.7963777350498874,0.7280242600517363,0.7280242600517363,0.6642686912228979,0.6633346709740382,0.6633346709740382,0.6633346709740382,0.7296284029414336,0.7487048392460871,1.0,0.8248398189919791,0.7292054413398517,0.4984521605165014,0.49990676527617,0.6651013252093312,0.6661394660447659,0.6174032490366866,0.5279333675525585,0.8252972958116078,0.8248398189919791,0.8247732612771368,0.40810764046298886,0.7689443622187527,0.8262027642913408,0.8262027642913408,0.8251330047752857,0.8251361019031936,0.5996892653178691,0.8247732612771368,0.8251330047752857,0.0,0.5982027568737093,0.8248398189919791,0.8239496220717878,0.8248398189919791,0.8248398189919791,0.8248398189919791,0.5982027568737093,0.825953177793179,0.5996892653178691,0.5996673592659176,0.8247732612771368,0.8247732612771368,0.5983935942564091,0.8248398189919791
6QZV'1' (Label: 1),0.9907965815755876,0.9907965815755876,0.9619429725573004,0.6429432528490698,0.9999999999999999,1.0,0.6147578899941145,0.6147578899941145,0.6740593392137754,0.9619429725573004,1.0,0.704860363362315,0.5548742906578907,0.5548742906578907,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.5120697811825575,0.5709888245684833,0.8398229846442132,0.641715443896971,0.5122619226133812,0.7556817988233118,0.7405190866573361,0.9999999999999999,0.9999999999999999,0.42578009692739105,0.34885325391730865,0.6428035914938179,0.641715443896971,0.6417531446925551,1.0,0.6273082683156028,0.6422306544436709,0.6422306544436709,0.6429432528490698,0.645867378484169,0.005442363454793435,0.6417531446925551,0.6429432528490698,0.7424137833038356,0.0,0.641715443896971,0.6430449106332541,0.641715443896971,0.641715443896971,0.641715443896971,0.0,0.6422679268380326,0.005442363454793435,0.4250311694904117,0.6417531446925551,0.6417531446925551,0.4227454187886478,0.641715443896971
6VN2'1' (Label: 0),0.8014159600172368,0.8014159600172368,0.6925829295180664,0.0019955078682390485,0.6510272211750746,0.6516131939571956,0.3591916234987394,0.3591916234987394,0.9889805749005858,0.6925829295180664,0.7361997460029313,0.4876330991818856,0.34598735456545177,0.34598735456545177,0.6518402841486026,0.6526854133749984,0.6526854133749984,0.6526854133749984,0.7716386729410595,0.3556939649749884,0.5838462199634157,0.0,0.7718705433101027,0.9850362351752824,0.97501059806103,0.6513519177400576,0.6503527941541098,0.21327061560032343,0.5739348241917925,0.0020630075405693523,0.0,0.0005131103275989612,0.7794813581839927,0.8028829973253333,0.01025025047985467,0.01025025047985467,0.0019955078682390485,0.008961969199756665,0.6212466003739586,0.0005131103275989612,0.0019955078682390485,0.9913861013117784,0.621467015293346,0.0,0.019140453853827025,0.0,0.0,0.0,0.621467015293346,0.008447738826348732,0.6212466003739586,0.9768129468206944,0.0005131103275989612,0.0005131103275989612,0.9731991585687584,0.0
6VN3'1' (Label: 0),0.7977919449659885,0.7977919449659885,0.7038765684352039,0.021310832140024258,0.6709481276666779,0.671659173466644,0.4021397205279673,0.4021397205279673,1.0,0.7038765684352039,0.7509983981985926,0.5012376964462277,0.35784762428116246,0.35784762428116246,0.6719458096179756,0.6725411958791565,0.6725411958791565,0.6725411958791565,0.7850258893908653,0.3729850344674198,0.6166131784946726,0.019327619396151692,0.7853993974194755,1.0,0.9903610517361048,0.6713366571592698,0.6701432966209919,0.22853170495136316,0.5994783213618069,0.021355963458732127,0.019327619396151692,0.0198318998241316,0.7843108585444882,0.8099504344950562,0.029232363335852933,0.029232363335852933,0.021310832140024258,0.026349979207881433,0.6292198607271883,0.0198318998241316,0.021310832140024258,1.0,0.6288441577601168,0.019327619396151692,0.0,0.019327619396151692,0.019327619396151692,0.019327619396151692,0.6288441577601168,0.02747518490316564,0.6292198607271883,0.9863647435720998,0.0198318998241316,0.0198318998241316,0.9832678833053364,0.019327619396151692
6VN4'1' (Label: 0),0.8014159600172368,0.8014159600172368,0.6925829295180664,0.0019955078682390485,0.6510272211750746,0.6516131939571956,0.3591916234987394,0.3591916234987394,0.9889805749005858,0.6925829295180664,0.7361997460029313,0.4876330991818856,0.34598735456545177,0.34598735456545177,0.6518402841486026,0.6526854133749984,0.6526854133749984,0.6526854133749984,0.7716386729410595,0.3556939649749884,0.5838462199634157,0.0,0.7718705433101027,0.9850362351752824,0.97501059806103,0.6513519177400576,0.6503527941541098,0.21327061560032343,0.5739348241917925,0.0020630075405693523,0.0,0.0005131103275989612,0.7794813581839927,0.8028829973253333,0.01025025047985467,0.01025025047985467,0.0019955078682390485,0.008961969199756665,0.6212466003739586,0.0005131103275989612,0.0019955078682390485,0.9913861013117784,0.621467015293346,0.0,0.019140453853827025,0.0,0.0,0.0,0.621467015293346,0.008447738826348732,0.6212466003739586,0.9768129468206944,0.0005131103275989612,0.0005131103275989612,0.9731991585687584,0.0
6VN5'1' (Label: 0),0.8014159600172368,0.8014159600172368,0.6925829295180664,0.0019955078682390485,0.6510272211750746,0.6516131939571956,0.3591916234987394,0.3591916234987394,0.9889805749005858,0.6925829295180664,0.7361997460029313,0.4876330991818856,0.34598735456545177,0.34598735456545177,0.6518402841486026,0.6526854133749984,0.6526854133749984,0.6526854133749984,0.7716386729410595,0.3556939649749884,0.5838462199634157,0.0,0.7718705433101027,0.9850362351752824,0.97501059806103,0.6513519177400576,0.6503527941541098,0.21327061560032343,0.5739348241917925,0.0020630075405693523,0.0,0.0005131103275989612,0.7794813581839927,0.8028829973253333,0.01025025047985467,0.01025025047985467,0.0019955078682390485,0.008961969199756665,0.6212466003739586,0.0005131103275989612,0.0019955078682390485,0.9913861013117784,0.621467015293346,0.0,0.019140453853827025,0.0,0.0,0.0,0.621467015293346,0.008447738826348732,0.6212466003739586,0.9768129468206944,0.0005131103275989612,0.0005131103275989612,0.9731991585687584,0.0
6VN6'1' (Label: 0),0.8014159600172368,0.8014159600172368,0.6925829295180664,0.0019955078682390485,0.6510272211750746,0.6516131939571956,0.3591916234987394,0.3591916234987394,0.9889805749005858,0.6925829295180664,0.7361997460029313,0.4876330991818856,0.34598735456545177,0.34598735456545177,0.6518402841486026,0.6526854133749984,0.6526854133749984,0.6526854133749984,0.7716386729410595,0.3556939649749884,0.5838462199634157,0.0,0.7718705433101027,0.9850362351752824,0.97501059806103,0.6513519177400576,0.6503527941541098,0.21327061560032343,0.5739348241917925,0.0020630075405693523,0.0,0.0005131103275989612,0.7794813581839927,0.8028829973253333,0.01025025047985467,0.01025025047985467,0.0019955078682390485,0.008961969199756665,0.6212466003739586,0.0005131103275989612,0.0019955078682390485,0.9913861013117784,0.621467015293346,0.0,0.019140453853827025,0.0,0.0,0.0,0.621467015293346,0.008447738826348732,0.6212466003739586,0.9768129468206944,0.0005131103275989612,0.0005131103275989612,0.9731991585687584,0.0
